time,ADA open,ADA high,ADA low,ADA close,ADA volume,ADA quoteVolume
2019-12-14 00:00:00+00:00,0.03734,0.03734,0.03599,0.03623,226196.91708532,8275.267874414345
2019-12-15 00:00:00+00:00,0.03601,0.03672,0.0357,0.03641,405338.39393117,14738.112204652747
2019-12-16 00:00:00+00:00,0.03655,0.03655,0.03333,0.03399,1054955.95481015,36337.99091313865
2019-12-17 00:00:00+00:00,0.0338,0.03414,0.03139,0.03147,1336185.70692471,43513.88932657131
2019-12-18 00:00:00+00:00,0.03173,0.03454,0.03062,0.03423,1214586.29508957,39638.24947128549
2019-12-19 00:00:00+00:00,0.03404,0.03408,0.033,0.033,410530.10408235,13777.775264609865
2019-12-20 00:00:00+00:00,0.03277,0.03387,0.0327,0.03383,291250.91834235,9702.60864330489
2019-12-21 00:00:00+00:00,0.03373,0.03373,0.03286,0.03314,181331.89473532,6017.63708209384
2019-12-22 00:00:00+00:00,0.03311,0.03464,0.03301,0.03428,627564.50598792,21146.895252412036
2019-12-23 00:00:00+00:00,0.03447,0.03447,0.033,0.03317,598129.59428748,20276.896700695885
2019-12-24 00:00:00+00:00,0.033,0.03457,0.03289,0.03412,225163.70159243,7608.117988643095
2019-12-25 00:00:00+00:00,0.03399,0.03399,0.03292,0.0335,161485.3408455,5383.830150213479
2019-12-26 00:00:00+00:00,0.0335,0.035,0.03327,0.03389,555410.53122169,19007.802786209904
2019-12-27 00:00:00+00:00,0.03401,0.03428,0.0318,0.03306,707679.74188824,23286.33361490583
2019-12-28 00:00:00+00:00,0.03308,0.034,0.03306,0.03353,542702.42679615,18278.034659549874
2019-12-29 00:00:00+00:00,0.03328,0.03423,0.03328,0.03419,117492.84590283,3973.0815127383853
2019-12-30 00:00:00+00:00,0.03415,0.03418,0.03319,0.0334,596439.05171439,19958.137262073094
2019-12-31 00:00:00+00:00,0.03324,0.03341,0.03228,0.0326,721900.35188245,23720.89174064359
2020-01-01 00:00:00+00:00,0.03263,0.03372,0.0326,0.0335,1335856.79976928,44425.06974777616
2020-01-02 00:00:00+00:00,0.0335,0.0335,0.03218,0.03277,2823321.83885365,93518.97486043972
2020-01-03 00:00:00+00:00,0.03293,0.03434,0.03293,0.03395,786045.91216557,26627.394152016786
2020-01-04 00:00:00+00:00,0.03395,0.03449,0.03385,0.03438,517000.85235306,17644.09122560066
2020-01-05 00:00:00+00:00,0.0346,0.03517,0.03439,0.03462,178048.30496415,6190.128998855794
2020-01-06 00:00:00+00:00,0.03469,0.03731,0.0346,0.03727,967397.38436151,34791.10888568995
2020-01-07 00:00:00+00:00,0.03749,0.038,0.03646,0.03698,1123433.30231105,41923.2761014768
2020-01-08 00:00:00+00:00,0.03698,0.03864,0.03583,0.03623,3504874.04146943,131339.32393856134
2020-01-09 00:00:00+00:00,0.0361,0.03659,0.03554,0.03614,1428934.85874282,51509.85405080327
2020-01-10 00:00:00+00:00,0.03637,0.03721,0.0348,0.03679,2445798.16644051,87929.4241518235
2020-01-11 00:00:00+00:00,0.03675,0.03774,0.03647,0.03691,781360.57124903,28962.67360834923
2020-01-12 00:00:00+00:00,0.03673,0.03785,0.03662,0.03785,425211.57818391,15877.036620604133
2020-01-13 00:00:00+00:00,0.03773,0.03783,0.0368,0.03698,207113.47926213,7687.966565781594
2020-01-14 00:00:00+00:00,0.0373,0.04262,0.03709,0.0416,4013864.2067581,160919.40080511032
2020-01-15 00:00:00+00:00,0.0421,0.043,0.04011,0.04247,3663212.52857411,153911.06618259044
2020-01-16 00:00:00+00:00,0.0429,0.04321,0.04019,0.04145,2068303.00165201,86322.62836189033
2020-01-17 00:00:00+00:00,0.04175,0.04616,0.04114,0.04524,3736774.21642537,166227.15104498953
2020-01-18 00:00:00+00:00,0.04519,0.04571,0.04303,0.0449,2922192.75048079,130162.0115452232
2020-01-19 00:00:00+00:00,0.045,0.04596,0.0414,0.04216,2491533.81987459,107684.6287705313
2020-01-20 00:00:00+00:00,0.04216,0.0444,0.04189,0.044,821461.5783039,35614.487437293516
2020-01-21 00:00:00+00:00,0.04387,0.04675,0.04387,0.046,2348258.81207059,106991.16293514866
2020-01-22 00:00:00+00:00,0.04601,0.04635,0.0452,0.0455,1338893.44859531,61061.85890103011
2020-01-23 00:00:00+00:00,0.0453,0.0453,0.0423,0.04326,1760204.40330972,76513.62590380562
2020-01-24 00:00:00+00:00,0.04294,0.04537,0.04131,0.04498,1059671.5160802,46291.05350273157
2020-01-25 00:00:00+00:00,0.04501,0.04501,0.04287,0.04363,353089.5072284,15408.108375147305
2020-01-26 00:00:00+00:00,0.043,0.04499,0.04291,0.0446,1010329.00189094,44533.78791555808
2020-01-27 00:00:00+00:00,0.04464,0.04884,0.04385,0.04749,3263503.86494728,151592.884655724
2020-01-28 00:00:00+00:00,0.04799,0.0545,0.04745,0.0528,8231340.04726051,426055.37130332645
2020-01-29 00:00:00+00:00,0.05294,0.05759,0.05242,0.05333,4438190.27242422,244969.1802262909
2020-01-30 00:00:00+00:00,0.05317,0.057,0.052,0.05597,4152403.52651149,227033.350204996
2020-01-31 00:00:00+00:00,0.05597,0.05638,0.05232,0.05416,4170317.13632018,226596.6068039669
2020-02-01 00:00:00+00:00,0.0537,0.05701,0.0534,0.05611,1979741.3108193,109269.88540602686
2020-02-02 00:00:00+00:00,0.0557,0.05911,0.055,0.05566,3069915.70496179,175959.34760145182
2020-02-03 00:00:00+00:00,0.0554,0.05775,0.05471,0.057,1815807.197839,101946.89145206066
2020-02-04 00:00:00+00:00,0.057,0.05829,0.05393,0.0559,2740674.98393127,153354.74765635867
2020-02-05 00:00:00+00:00,0.05572,0.05997,0.05572,0.05967,1301963.77295755,74414.53729420002
2020-02-06 00:00:00+00:00,0.05854,0.06086,0.058,0.06006,3306405.09041916,197006.33219687114
2020-02-07 00:00:00+00:00,0.06013,0.06228,0.05951,0.05978,4227666.13347578,255981.2900913552
2020-02-08 00:00:00+00:00,0.05959,0.06132,0.0567,0.06036,6365688.39952927,378515.501333652
2020-02-09 00:00:00+00:00,0.06016,0.0626,0.06016,0.06242,5038864.50850226,308382.8197120709
2020-02-10 00:00:00+00:00,0.06218,0.0623,0.05852,0.06042,2384792.74462727,142740.55721495906
2020-02-11 00:00:00+00:00,0.05994,0.06365,0.05875,0.06365,3007846.65453916,183831.76987685534
2020-02-12 00:00:00+00:00,0.06396,0.07042,0.06384,0.068,5984576.75495505,398941.5036901921
2020-02-13 00:00:00+00:00,0.06842,0.07231,0.06559,0.06912,4799766.68414411,332505.0055520345
2020-02-14 00:00:00+00:00,0.06876,0.07131,0.06727,0.07087,2422889.02801707,168239.33786953558
2020-02-15 00:00:00+00:00,0.07125,0.0749,0.06138,0.06516,5559963.41975083,364480.01723656646
2020-02-16 00:00:00+00:00,0.0635,0.06718,0.0558,0.063,6008714.44041588,365449.8207819276
2020-02-17 00:00:00+00:00,0.06282,0.06282,0.05586,0.06015,3158509.06874198,185714.34000322968
2020-02-18 00:00:00+00:00,0.06017,0.064,0.058,0.06304,3727596.52977878,228493.99216442864
2020-02-19 00:00:00+00:00,0.06235,0.06336,0.05608,0.05727,2662135.95117702,161123.65791976306
2020-02-20 00:00:00+00:00,0.0573,0.05899,0.05515,0.05855,1310416.56982124,74658.30217883049
2020-02-21 00:00:00+00:00,0.05798,0.05999,0.05684,0.05903,2047634.39449657,119741.72659585378
2020-02-22 00:00:00+00:00,0.05861,0.05879,0.05706,0.05845,935399.40483581,54015.04976786176
2020-02-23 00:00:00+00:00,0.05881,0.06248,0.0583,0.06168,1088319.11011391,66075.4473900456
2020-02-24 00:00:00+00:00,0.06194,0.06194,0.0571,0.05883,1087167.33670994,64444.62174199972
2020-02-25 00:00:00+00:00,0.05902,0.05915,0.056,0.05652,1570323.49904961,90204.13124534086
2020-02-26 00:00:00+00:00,0.056,0.05669,0.0463,0.04942,5569678.79274808,280976.84628455905
2020-02-27 00:00:00+00:00,0.04942,0.05219,0.0464,0.04995,2816329.41781942,139449.73978966032
2020-02-28 00:00:00+00:00,0.05,0.05119,0.04658,0.04892,3088182.60012582,149412.91616789816
2020-02-29 00:00:00+00:00,0.04937,0.04977,0.04719,0.04719,838382.14481577,40660.67584923086
2020-03-01 00:00:00+00:00,0.04762,0.0481,0.045,0.04593,7729602.89592593,353542.37285174034
2020-03-02 00:00:00+00:00,0.04553,0.04993,0.04529,0.04913,1547853.84710197,74550.49690259362
2020-03-03 00:00:00+00:00,0.04911,0.04964,0.04762,0.04877,1008801.51565101,48909.09092114792
2020-03-04 00:00:00+00:00,0.04881,0.0506,0.04806,0.04888,3787116.79453599,187674.4969328146
2020-03-05 00:00:00+00:00,0.04937,0.07,0.04937,0.05109,2887229.65842311,152809.88555371758
2020-03-06 00:00:00+00:00,0.051,0.0517,0.05011,0.0517,1468887.31688758,75138.50923273827
2020-03-07 00:00:00+00:00,0.05184,0.05189,0.04822,0.0489,972279.18221528,48476.95365016036
2020-03-08 00:00:00+00:00,0.04875,0.04891,0.04245,0.04245,3304011.41369956,147970.0810448071
2020-03-09 00:00:00+00:00,0.04308,0.044,0.03901,0.04182,3887501.65510154,160044.71613579727
2020-03-10 00:00:00+00:00,0.04159,0.04313,0.04033,0.04144,4186685.10212221,174713.39977904945
2020-03-11 00:00:00+00:00,0.04151,0.04168,0.0375,0.03972,5061883.61975258,199833.532265128
2020-03-12 00:00:00+00:00,0.03949,0.03949,0.02274,0.02274,11210134.59775413,344934.3224428691
2020-03-13 00:00:00+00:00,0.0237,0.0295,0.00103,0.02859,12296872.24200624,295587.7118468917
2020-03-14 00:00:00+00:00,0.02862,0.02932,0.02517,0.02568,1917782.58561852,52377.90536068291
2020-03-15 00:00:00+00:00,0.02552,0.02945,0.02551,0.0267,3821650.87239308,102347.43053756922
2020-03-16 00:00:00+00:00,0.0265,0.02684,0.0215,0.0241,5104938.68918741,123524.65904625836
2020-03-17 00:00:00+00:00,0.0243,0.02664,0.0241,0.0259,3008818.89708298,77375.30803609092
2020-03-18 00:00:00+00:00,0.02589,0.02652,0.0245,0.0262,2447824.99084181,62983.51855956342
2020-03-19 00:00:00+00:00,0.02622,0.03201,0.02607,0.03057,8532500.10469389,252767.87927525447
2020-03-20 00:00:00+00:00,0.03053,0.034,0.02653,0.0293,8855015.34088549,269987.6358477106
2020-03-21 00:00:00+00:00,0.02947,0.03046,0.028,0.02962,2608141.88368374,75499.4860242281
2020-03-22 00:00:00+00:00,0.02946,0.03049,0.02678,0.02716,4736189.34785449,135655.8808452499
2020-03-23 00:00:00+00:00,0.02693,0.03,0.02674,0.02934,1223503.34882266,34499.475641194185
2020-03-24 00:00:00+00:00,0.02972,0.0305,0.02886,0.03043,4290550.09629733,127220.59317409669
2020-03-25 00:00:00+00:00,0.03026,0.03049,0.0289,0.02903,2398059.57238048,71095.80141325422
2020-03-26 00:00:00+00:00,0.02962,0.03103,0.02933,0.03103,1663651.74601213,49504.377450158165
2020-03-27 00:00:00+00:00,0.03106,0.0315,0.0287,0.02877,3665184.08390036,112312.9022026382
2020-03-28 00:00:00+00:00,0.02879,0.03033,0.02795,0.0299,1220900.28746634,35041.69261037708
2020-03-29 00:00:00+00:00,0.02989,0.02989,0.0282,0.02843,1474561.63912683,42589.691380671495
2020-03-30 00:00:00+00:00,0.0281,0.03059,0.02802,0.02984,1863758.50818006,55023.631925241185
2020-03-31 00:00:00+00:00,0.02991,0.03098,0.02957,0.03048,2116616.39151651,64154.34723405143
2020-04-01 00:00:00+00:00,0.03051,0.03108,0.02956,0.03108,2106463.09173825,63593.65798023272
2020-04-02 00:00:00+00:00,0.0312,0.03372,0.0288,0.03192,3025527.73345688,95792.52477389574
2020-04-03 00:00:00+00:00,0.03192,0.03269,0.0317,0.0324,2290261.56967838,73424.28185626124
2020-04-04 00:00:00+00:00,0.03231,0.0326,0.03191,0.03229,729782.46494411,23517.79686797755
2020-04-05 00:00:00+00:00,0.03252,0.03256,0.03165,0.032,1048177.82598031,33441.320134232235
2020-04-06 00:00:00+00:00,0.03232,0.0361,0.03225,0.03593,2869191.48580879,98044.46145885605
2020-04-07 00:00:00+00:00,0.03593,0.03698,0.03451,0.0351,2607206.26739264,93142.32599921631
2020-04-08 00:00:00+00:00,0.03533,0.04,0.03533,0.03657,3228311.54845665,117961.15834830128
2020-04-09 00:00:00+00:00,0.03654,0.03656,0.03528,0.03619,1763307.09245597,63610.09978373382
2020-04-10 00:00:00+00:00,0.03615,0.03615,0.03229,0.03334,3038345.12422983,102333.59391978935
2020-04-11 00:00:00+00:00,0.03341,0.0342,0.03276,0.03328,601444.14082802,20227.626651969054
2020-04-12 00:00:00+00:00,0.03355,0.03499,0.03316,0.0337,1169309.89436747,40104.92189218487
2020-04-13 00:00:00+00:00,0.0335,0.0335,0.032,0.03312,3083867.35857355,100094.14922607712
2020-04-14 00:00:00+00:00,0.03336,0.03376,0.03272,0.03313,920389.926716,30664.82834952857
2020-04-15 00:00:00+00:00,0.03277,0.03366,0.0319,0.0319,992135.49173522,32461.654238651055
2020-04-16 00:00:00+00:00,0.0319,0.035,0.03099,0.03445,3716709.45862266,120055.82514150375
2020-04-17 00:00:00+00:00,0.03434,0.035,0.03417,0.03447,1528813.00555424,52809.86006312464
2020-04-18 00:00:00+00:00,0.03469,0.03692,0.03469,0.03667,2089756.16750109,74931.86137251402
2020-04-19 00:00:00+00:00,0.03635,0.03683,0.03521,0.03562,1967607.75786823,70452.4022907264
2020-04-20 00:00:00+00:00,0.0358,0.03662,0.03394,0.03405,4591406.30412708,160819.26503251528
2020-04-21 00:00:00+00:00,0.03459,0.03506,0.03385,0.0349,821210.08188182,28414.56905668843
2020-04-22 00:00:00+00:00,0.03452,0.0367,0.03157,0.03662,2921895.71919537,102355.80249843885
2020-04-23 00:00:00+00:00,0.03672,0.04268,0.03656,0.04094,3746888.24464919,150151.3587030385
2020-04-24 00:00:00+00:00,0.04099,0.04398,0.04099,0.0416,7949259.89527882,342020.78952712024
2020-04-25 00:00:00+00:00,0.0415,0.04434,0.0407,0.04207,3816384.35441106,162802.53263230345
2020-04-26 00:00:00+00:00,0.0423,0.04659,0.04188,0.04608,2622584.76736826,116662.22978683638
2020-04-27 00:00:00+00:00,0.04604,0.04789,0.0443,0.04652,5249202.78675212,241137.20036469246
2020-04-28 00:00:00+00:00,0.04646,0.04829,0.04602,0.04718,4043048.804495,190556.4023379736
2020-04-29 00:00:00+00:00,0.04725,0.05228,0.04686,0.05159,5825718.09879117,292845.3736253298
2020-04-30 00:00:00+00:00,0.05185,0.05444,0.0472,0.04743,10168316.10877322,507292.0211656825
2020-05-01 00:00:00+00:00,0.04802,0.0519,0.04765,0.05106,4653417.917265,232190.71600758884
2020-05-02 00:00:00+00:00,0.05078,0.05149,0.04948,0.05087,2103465.15140322,105361.69867565096
2020-05-03 00:00:00+00:00,0.05139,0.05176,0.0478,0.04905,2889571.16134015,142215.3289767119
2020-05-04 00:00:00+00:00,0.049,0.05019,0.0456,0.04937,3928827.62610131,186883.58571707061
2020-05-05 00:00:00+00:00,0.04995,0.0505,0.04878,0.04933,1196162.15788305,59355.18020656469
2020-05-06 00:00:00+00:00,0.04942,0.05117,0.04876,0.04907,2157093.53308161,107842.57631028556
2020-05-07 00:00:00+00:00,0.04887,0.05173,0.0484,0.05138,3956310.25568724,198043.91360563747
2020-05-08 00:00:00+00:00,0.05127,0.054,0.051,0.052,3745976.52445782,197022.95844085683
2020-05-09 00:00:00+00:00,0.05153,0.05314,0.05135,0.05151,1208404.03412651,63042.60559470319
2020-05-10 00:00:00+00:00,0.05136,0.05136,0.0425,0.04726,5951730.35236798,274915.4636539855
2020-05-11 00:00:00+00:00,0.0476,0.05012,0.04488,0.048,7169479.07043511,339329.9957185047
2020-05-12 00:00:00+00:00,0.04852,0.05109,0.04842,0.0505,2518938.36268045,126274.25031832559
2020-05-13 00:00:00+00:00,0.0504,0.05282,0.04976,0.05162,1606745.10254485,82585.09245847193
2020-05-14 00:00:00+00:00,0.052,0.05207,0.0506,0.05127,2546807.45646093,130464.25456542369
2020-05-15 00:00:00+00:00,0.05115,0.05183,0.04951,0.05046,1653338.53138498,84026.12186311866
2020-05-16 00:00:00+00:00,0.05027,0.05134,0.04997,0.05109,1846101.60183075,93681.0959351429
2020-05-17 00:00:00+00:00,0.051,0.05233,0.051,0.05128,1056078.97460415,54369.805509446785
2020-05-18 00:00:00+00:00,0.0518,0.05498,0.0518,0.05436,2467577.57644324,132990.98668633198
2020-05-19 00:00:00+00:00,0.05426,0.05709,0.0525,0.05684,1983841.39879164,108622.19929268351
2020-05-20 00:00:00+00:00,0.0568,0.05765,0.054,0.05698,2370069.74971945,133165.39660766517
2020-05-21 00:00:00+00:00,0.05698,0.05745,0.0485,0.05228,4508652.77414635,239026.07815043128
2020-05-22 00:00:00+00:00,0.0521,0.05688,0.05136,0.05589,1412741.19064044,76106.87150915504
2020-05-23 00:00:00+00:00,0.05592,0.05645,0.0542,0.05508,708390.67858019,39077.64231991475
2020-05-24 00:00:00+00:00,0.05507,0.05612,0.05136,0.05136,1895253.93994468,102070.74302641717
2020-05-25 00:00:00+00:00,0.05136,0.05427,0.051,0.05391,3761275.55383447,197468.62223102665
2020-05-26 00:00:00+00:00,0.0538,0.05395,0.05189,0.05357,1534971.54631791,81248.75140992165
2020-05-27 00:00:00+00:00,0.05382,0.0559,0.0531,0.05512,2785030.40116431,153175.42818141112
2020-05-28 00:00:00+00:00,0.05505,0.06758,0.0547,0.0647,7960940.58543977,488479.4860583107
2020-05-29 00:00:00+00:00,0.06494,0.06624,0.06247,0.06483,3831542.9014954,246895.86805294745
2020-05-30 00:00:00+00:00,0.06476,0.07745,0.06335,0.077,9865223.65679155,703463.388809847
2020-05-31 00:00:00+00:00,0.076,0.08699,0.072,0.074,15813690.19707653,1251270.420057648
2020-06-01 00:00:00+00:00,0.07388,0.08397,0.07388,0.08135,7729798.24012301,610497.652954651
2020-06-02 00:00:00+00:00,0.0817,0.08288,0.0725,0.07876,7280714.51343101,566528.7832994835
2020-06-03 00:00:00+00:00,0.07876,0.08599,0.07741,0.0854,4763835.16026273,392113.8809998046
2020-06-04 00:00:00+00:00,0.08572,0.09025,0.08418,0.08893,5113619.68106664,447800.73310576024
2020-06-05 00:00:00+00:00,0.08893,0.08949,0.084,0.08535,3896494.22746869,337240.96757093107
2020-06-06 00:00:00+00:00,0.08491,0.08699,0.08491,0.08613,2244389.33586955,193096.20404730862
2020-06-07 00:00:00+00:00,0.08611,0.08878,0.08279,0.08618,4630001.2791725,394650.37966474675
2020-06-08 00:00:00+00:00,0.08683,0.08709,0.0845,0.08644,3316276.01815717,284099.64906077983
2020-06-09 00:00:00+00:00,0.08644,0.08693,0.0832,0.0832,2388010.50839556,202780.45515852314
2020-06-10 00:00:00+00:00,0.08308,0.08409,0.07951,0.08362,4037931.08811869,330273.3474740419
2020-06-11 00:00:00+00:00,0.08362,0.085,0.07382,0.07544,9476973.35582173,745229.9060802334
2020-06-12 00:00:00+00:00,0.07508,0.08081,0.07508,0.07945,3134124.64107717,246292.2792323189
2020-06-13 00:00:00+00:00,0.07938,0.07938,0.07731,0.07839,2126949.76515891,165816.7587831302
2020-06-14 00:00:00+00:00,0.07872,0.07872,0.07575,0.07667,1264660.88402333,97829.95721095431
2020-06-15 00:00:00+00:00,0.07621,0.0798,0.06933,0.07818,12276673.95977673,898721.9878797978
2020-06-16 00:00:00+00:00,0.07775,0.07979,0.077,0.079,1901099.1021024,148808.5511894523
2020-06-17 00:00:00+00:00,0.07935,0.08358,0.07752,0.08351,3307275.36959785,267825.83760961716
2020-06-18 00:00:00+00:00,0.083,0.08421,0.08,0.08183,3210653.64316872,263122.0334099052
2020-06-19 00:00:00+00:00,0.08171,0.08171,0.07842,0.07999,2191255.789652,175096.3120053011
2020-06-20 00:00:00+00:00,0.07998,0.08087,0.07708,0.07937,2025900.17439029,160269.0725475681
2020-06-21 00:00:00+00:00,0.07984,0.08099,0.07812,0.07822,1211404.23747526,96641.30133828564
2020-06-22 00:00:00+00:00,0.07848,0.08435,0.07848,0.08435,2833496.87101236,232107.88434504432
2020-06-23 00:00:00+00:00,0.08424,0.08452,0.08167,0.08288,1547326.19819297,128319.55525694776
2020-06-24 00:00:00+00:00,0.08291,0.08711,0.08,0.08241,4352207.80138202,365896.48588745994
2020-06-25 00:00:00+00:00,0.0823,0.083,0.07877,0.08173,1951988.47008004,158742.024626393
2020-06-26 00:00:00+00:00,0.08138,0.08166,0.07908,0.0806,2274080.25696098,183113.89949811518
2020-06-27 00:00:00+00:00,0.0805,0.08089,0.07463,0.07762,3072561.45582988,239587.83396966555
2020-06-28 00:00:00+00:00,0.0768,0.081,0.07399,0.08046,3607392.82524224,279806.26691486675
2020-06-29 00:00:00+00:00,0.0805,0.08434,0.08033,0.08367,2572249.69119979,213092.0970012937
2020-06-30 00:00:00+00:00,0.08403,0.08478,0.08188,0.08357,2348865.83875232,194988.4956118737
2020-07-01 00:00:00+00:00,0.0832,0.09683,0.08268,0.09683,8296692.47665161,755639.5771303388
2020-07-02 00:00:00+00:00,0.09655,0.09655,0.08802,0.09302,5025985.13352692,468485.8719081069
2020-07-03 00:00:00+00:00,0.09278,0.10169,0.09245,0.09648,7668379.60826071,750255.5640695486
2020-07-04 00:00:00+00:00,0.0964,0.101,0.09615,0.1,5526550.9770258,544922.2514313968
2020-07-05 00:00:00+00:00,0.09992,0.1,0.0944,0.09838,5015615.07384174,483227.5924014315
2020-07-06 00:00:00+00:00,0.098,0.10603,0.09743,0.10516,6546546.14868217,663582.8422010167
2020-07-07 00:00:00+00:00,0.10531,0.11898,0.103,0.11758,9438069.05407758,1042479.8402208153
2020-07-08 00:00:00+00:00,0.117,0.1376,0.11412,0.13024,16276578.94591636,2111772.540971682
2020-07-09 00:00:00+00:00,0.13024,0.13024,0.11714,0.12453,10796057.79014462,1320381.6800413341
2020-07-10 00:00:00+00:00,0.12303,0.12537,0.1111,0.11892,6708833.5734927,775639.0204473591
2020-07-11 00:00:00+00:00,0.11881,0.12723,0.11803,0.12504,3683993.5438515,447602.5632452007
2020-07-12 00:00:00+00:00,0.12534,0.12821,0.1201,0.12691,2867003.84112867,356283.46544172184
2020-07-13 00:00:00+00:00,0.127,0.13547,0.1219,0.12416,9647425.64736723,1266151.6237421457
2020-07-14 00:00:00+00:00,0.12411,0.135,0.12104,0.1324,8252959.46238658,1061845.5276227104
2020-07-15 00:00:00+00:00,0.13253,0.13253,0.12788,0.13071,6263091.54493587,815561.3568959098
2020-07-16 00:00:00+00:00,0.12952,0.13316,0.11837,0.12604,5562285.66940318,697419.721223632
2020-07-17 00:00:00+00:00,0.12617,0.1266,0.12,0.12231,3196969.96723625,396501.443109385
2020-07-18 00:00:00+00:00,0.122,0.1247,0.11851,0.12259,2756052.09805746,333381.4214617067
2020-07-19 00:00:00+00:00,0.12267,0.1245,0.12,0.1241,581073.9082458,71183.2511800548
2020-07-20 00:00:00+00:00,0.12386,0.12549,0.1155,0.11833,1826523.25095688,220630.2560444015
2020-07-21 00:00:00+00:00,0.11707,0.12498,0.117,0.12307,1852875.25909209,227017.3583214873
2020-07-22 00:00:00+00:00,0.12307,0.125,0.12091,0.1247,2549519.72758309,313809.88119350735
2020-07-23 00:00:00+00:00,0.12468,0.12597,0.12399,0.1241,1679461.60863134,209936.51933217884
2020-07-24 00:00:00+00:00,0.12394,0.12401,0.12099,0.12232,2520684.4808243,309564.33167655376
2020-07-25 00:00:00+00:00,0.12265,0.14541,0.12265,0.14541,4235461.8252546,564417.0547497021
2020-07-26 00:00:00+00:00,0.14301,0.15498,0.14191,0.14925,2156514.38355397,317300.01235415123
2020-07-27 00:00:00+00:00,0.14913,0.1495,0.131,0.13918,3457512.20538503,480672.8237993276
2020-07-28 00:00:00+00:00,0.1374,0.15122,0.13492,0.14984,2051193.28689249,296531.33786090417
2020-07-29 00:00:00+00:00,0.14998,0.15035,0.13895,0.14001,4005985.86798127,573524.585766899
2020-07-30 00:00:00+00:00,0.139,0.14287,0.13759,0.14091,1618436.5235801,226273.4152333234
2020-07-31 00:00:00+00:00,0.14097,0.14106,0.13621,0.14,1389619.8512977,192765.6393501053
2020-08-01 00:00:00+00:00,0.13902,0.14687,0.13888,0.14301,1147799.52180636,163530.3219368416
2020-08-02 00:00:00+00:00,0.14405,0.14869,0.12713,0.13412,2621586.10970583,358279.71906546317
2020-08-03 00:00:00+00:00,0.13383,0.139,0.13207,0.137,1121945.9956757,153242.6102027437
2020-08-04 00:00:00+00:00,0.1372,0.14767,0.13602,0.14257,3086106.73402769,438528.388831307
2020-08-05 00:00:00+00:00,0.14376,0.14495,0.1404,0.14237,494870.91140881,70746.03032152429
2020-08-06 00:00:00+00:00,0.14236,0.1457,0.14028,0.14509,812347.20520556,116587.04418440812
2020-08-07 00:00:00+00:00,0.1455,0.14674,0.13414,0.13907,819409.07404045,115329.90795973949
2020-08-08 00:00:00+00:00,0.13862,0.1475,0.138,0.14678,1143357.25652759,163468.56936328375
2020-08-09 00:00:00+00:00,0.14668,0.15194,0.1425,0.14405,1420696.78231869,208926.5146074527
2020-08-10 00:00:00+00:00,0.14591,0.1471,0.1418,0.14432,654020.46217367,94258.01437488353
2020-08-11 00:00:00+00:00,0.14414,0.14496,0.13288,0.13714,1896411.8831976,262438.3174316404
2020-08-12 00:00:00+00:00,0.13711,0.13793,0.127,0.13638,1920829.7034087,255943.36970836605
2020-08-13 00:00:00+00:00,0.13671,0.14175,0.133,0.1394,2153130.46024945,295733.3316381693
2020-08-14 00:00:00+00:00,0.13992,0.14125,0.13701,0.13861,743149.82457358,103177.34823670758
2020-08-15 00:00:00+00:00,0.13831,0.14142,0.13689,0.13896,959106.95427775,132945.9636794505
2020-08-16 00:00:00+00:00,0.13835,0.13928,0.136,0.13899,503337.57494003,69305.69538756246
2020-08-17 00:00:00+00:00,0.13932,0.14472,0.13778,0.14135,2041240.33257696,288285.70973557566
2020-08-18 00:00:00+00:00,0.14142,0.14303,0.13406,0.13699,1286507.51901115,176698.514147742
2020-08-19 00:00:00+00:00,0.1371,0.13821,0.12827,0.12998,1322068.22408355,173531.5597582112
2020-08-20 00:00:00+00:00,0.13059,0.1346,0.12642,0.1342,728423.26770454,94647.9865184966
2020-08-21 00:00:00+00:00,0.13393,0.13393,0.122,0.12209,1374414.25739437,176114.44499336588
2020-08-22 00:00:00+00:00,0.12206,0.127,0.11802,0.12564,2853993.68968603,346720.77812518185
2020-08-23 00:00:00+00:00,0.12595,0.12629,0.12006,0.1215,694170.63046351,84912.79503608534
2020-08-24 00:00:00+00:00,0.12149,0.12723,0.12032,0.12403,507147.50028444,63117.76170162273
2020-08-25 00:00:00+00:00,0.1235,0.1235,0.10531,0.113,5342193.90202512,588921.843757222
2020-08-26 00:00:00+00:00,0.11175,0.118,0.1105,0.11421,537777.97823745,61929.749048340236
2020-08-27 00:00:00+00:00,0.11473,0.1155,0.1024,0.10696,2928497.47071633,316571.644417799
2020-08-28 00:00:00+00:00,0.10739,0.11148,0.10612,0.10957,2831657.73066343,308997.94447760686
2020-08-29 00:00:00+00:00,0.10963,0.118,0.10845,0.11656,1459932.07023324,164562.41878110883
2020-08-30 00:00:00+00:00,0.11627,0.11854,0.114,0.1177,1047802.62842592,121979.6694472314
2020-08-31 00:00:00+00:00,0.11754,0.12675,0.11318,0.12251,3436123.95141135,418071.4509110676
2020-09-01 00:00:00+00:00,0.12205,0.12826,0.119,0.1245,2722541.44200646,337295.7714916256
2020-09-02 00:00:00+00:00,0.125,0.12649,0.1111,0.115,3585893.41836799,417334.3000781482
2020-09-03 00:00:00+00:00,0.1149,0.11683,0.09339,0.09517,6843464.44085195,699453.9599510735
2020-09-04 00:00:00+00:00,0.09506,0.10399,0.09333,0.1027,4289013.59128274,424597.8007584511
